editTopo.py edits file version 1
#
# This file can be used as an argument for editTopo.py --apply
#
# created: Sun Sep  6 11:41:01 2020
# by: aek156
# via: ./topogtools/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc topog_new_deseas_partialcell_mindepth_masked_fixnonadvective.nc
#
# These edits fill in the enclosed Sulu Sea basin up to the sill depth of 503m, by copying data from previous topography
# /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc
# see https://github.com/COSIMA/access-om2/issues/158#issuecomment-698758041
#
# There are additional edits below in the Denmark Strait, Faroe Bank channel, Nares Strait and Caribbean Sea
# - search for "created" to find these.
#
#   i    j  old                 new
   952  1023  11.805749893188477  397.5320739746094
   954  1023  11.805749893188477  397.5320739746094
   955  1023  11.805749893188477  397.5320739746094
   956  1023  11.805749893188477  397.5320739746094
   957  1024  11.805749893188477  397.5320739746094
   959  1024  11.805749893188477  397.5320739746094
   960  1024  11.805749893188477  397.5320739746094
   961  1025  206.85235595703125  397.5320739746094
   963  1026  506.6475830078125   429.0445251464844
   964  1026  397.5320739746094   428.8074035644531
   967  1026  97.87005615234375   397.5320739746094
   968  1027  133.55833435058594  397.5320739746094
   969  1027  11.805749893188477  397.5320739746094
   971  1027  11.805749893188477  397.5320739746094
   974  1028  397.5320739746094   397.5320739746094
   973  1028  382.4810485839844   397.5320739746094
   977  1030  417.2984313964844   397.5320739746094
   978  1030  417.7295227050781   397.5320739746094
   979  1030  411.1234436035156   397.5320739746094
   981  1031  259.45977783203125  397.5320739746094
   982  1032  186.8241424560547   397.5320739746094
   983  1032  145.17507934570312  397.5320739746094
   984  1032  116.63328552246094  397.5320739746094
   985  1033  96.29985809326172   327.4026184082031
   986  1032  102.44752502441406  397.5320739746094
   990  1030  289.8253173828125   397.5320739746094
   988  1030  282.8548278808594   397.5320739746094
   985  1030  273.7555847167969   397.5320739746094
   984  1030  303.6846923828125   397.5320739746094
   982  1030  359.6959228515625   397.5320739746094
   980  1030  397.5320739746094   397.5320739746094
   977  1029  416.8930969238281   397.5320739746094
   976  1030  397.5320739746094   397.5320739746094
   975  1030  431.8152770996094   428.8074035644531
   974  1030  464.0958251953125   444.9739685058594
   972  1029  540.4827880859375   443.608642578125
   970  1028  272.0276184082031   397.5320739746094
   967  1028  449.3103942871094   503.0520935058594
   966  1028  464.0958251953125   508.5760192871094
   964  1028  540.4827880859375   510.1626281738281
   963  1028  539.2504272460938   503.0520935058594
   963  1029  483.47027587890625  503.0520935058594
   966  1029  464.0958251953125   508.5760192871094
   969  1028  427.7427673339844   397.5320739746094
   971  1028  201.2087860107422   397.5320739746094
   973  1027  46.25               397.5320739746094
   974  1027  209.63919067382812  397.5320739746094
   974  1026  117.0740737915039   397.5320739746094
   975  1026  126.84925842285156  397.5320739746094
   976  1027  11.805749893188477  397.5320739746094
   977  1026  11.805749893188477  397.5320739746094
   982  1026  11.805749893188477  397.5320739746094
   981  1026  11.805749893188477  397.5320739746094
   983  1026  11.805749893188477  397.5320739746094
   984  1026  11.805749893188477  397.5320739746094
   986  1026  150.35394287109375  397.5320739746094
   987  1026  219.5426025390625   397.5320739746094
   988  1025  134.40284729003906  397.5320739746094
   989  1025  147.37643432617188  397.5320739746094
   990  1024  246.73709106445312  397.5320739746094
   990  1023  136.2035369873047   397.5320739746094
   991  1023  209.63919067382812  397.5320739746094
   992  1023  209.5336456298828   397.5320739746094
   993  1023  82.2021255493164    397.5320739746094
   989  1022  24.072614669799805  397.5320739746094
   988  1022  11.805749893188477  397.5320739746094
   988  1023  14.920000076293945  397.5320739746094
   987  1023  11.805749893188477  397.5320739746094
   987  1024  61.91640090942383   397.5320739746094
   986  1025  11.805749893188477  397.5320739746094
   985  1024  11.805749893188477  397.5320739746094
   984  1023  11.805749893188477  397.5320739746094
   982  1024  11.805749893188477  397.5320739746094
   981  1025  11.805749893188477  397.5320739746094
   980  1025  11.805749893188477  397.5320739746094
   979  1027  11.805749893188477  397.5320739746094
   980  1027  53.22227096557617   397.5320739746094
   982  1028  460.3164367675781   397.5320739746094
   984  1028  464.0958251953125   410.8448181152344
   985  1028  463.3166809082031   428.8074035644531
   987  1028  479.37322998046875  450.471923828125
   988  1028  480.5052185058594   450.471923828125
   987  1030  255.354736328125    397.5320739746094
   983  1028  464.0958251953125   397.5320739746094
   981  1028  428.6068115234375   397.5320739746094
   979  1028  339.7750244140625   397.5320739746094
   977  1028  234.33663940429688  397.5320739746094
   975  1027  209.63919067382812  397.5320739746094
   973  1026  11.805749893188477  397.5320739746094
   972  1025  11.805749893188477  397.5320739746094
   969  1025  11.805749893188477  397.5320739746094
   964  1024  70.984375           397.5320739746094
   964  1025  237.3739013671875   397.5320739746094
   963  1025  391.8260803222656   397.5320739746094
   962  1025  397.5320739746094   397.5320739746094
   961  1026  265.54815673828125  397.5320739746094
   960  1026  173.10986328125     397.5320739746094
   960  1027  397.5320739746094   397.5320739746094
   961  1027  416.09423828125     428.8074035644531
   962  1027  487.0572814941406   429.0445251464844
   961  1028  423.13043212890625  428.8074035644531
   957  1026  193.6888427734375   397.5320739746094
   956  1026  161.82864379882812  397.5320739746094
   946  1023  11.805749893188477  397.5320739746094
   945  1025  110.7229995727539   397.5320739746094
   944  1025  149.25904846191406  397.5320739746094
   939  1024  246.73709106445312  397.5320739746094
   937  1024  195.75253295898438  397.5320739746094
   935  1023  149.08624267578125  397.5320739746094
   934  1023  133.0               397.5320739746094
   932  1023  131.55020141601562  397.5320739746094
   931  1023  146.7836151123047   397.5320739746094
   929  1023  158.96383666992188  397.5320739746094
   928  1023  171.67880249023438  397.5320739746094
   927  1023  175.80686950683594  397.5320739746094
   924  1022  189.66375732421875  397.5320739746094
   923  1022  194.50331115722656  397.5320739746094
   924  1021  206.4207000732422   397.5320739746094
   925  1021  184.123779296875    397.5320739746094
   926  1020  280.7702331542969   397.5320739746094
   927  1020  255.354736328125    397.5320739746094
   928  1020  209.63919067382812  397.5320739746094
   930  1020  176.9636688232422   397.5320739746094
   932  1020  163.25265502929688  397.5320739746094
   933  1021  114.2416000366211   397.5320739746094
   934  1021  103.27140045166016  397.5320739746094
   935  1021  98.91060638427734   397.5320739746094
   938  1021  93.0245361328125    397.5320739746094
   939  1021  92.86747741699219   397.5320739746094
   941  1021  85.99797821044922   397.5320739746094
   940  1021  97.58064270019531   397.5320739746094
   931  1021  149.78224182128906  397.5320739746094
   930  1021  150.35394287109375  397.5320739746094
   928  1021  197.91183471679688  397.5320739746094
   927  1022  198.77801513671875  397.5320739746094
   926  1023  184.123779296875    397.5320739746094
   924  1023  189.8947296142578   397.5320739746094
   922  1023  177.7449188232422   397.5320739746094
   912  1017  11.805749893188477  397.5320739746094
   914  1018  11.805749893188477  397.5320739746094
   915  1018  11.805749893188477  397.5320739746094
   909  1019  105.39298248291016  397.5320739746094
   911  1019  11.805749893188477  397.5320739746094
   912  1019  11.805749893188477  397.5320739746094
   914  1019  99.83695983886719   397.5320739746094
   916  1019  177.7449188232422   397.5320739746094
   917  1019  156.5749969482422   397.5320739746094
   918  1019  207.64219665527344  397.5320739746094
   919  1019  259.78131103515625  397.5320739746094
   919  1018  106.69143676757812  397.5320739746094
   921  1019  289.8253173828125   397.5320739746094
   933  1020  150.34454345703125  397.5320739746094
   940  1023  67.2269058227539    397.5320739746094
   944  1024  11.805749893188477  397.5320739746094
   966  1025  43.60227966308594   397.5320739746094
   966  1026  246.73709106445312  397.5320739746094
   965  1027  391.7952575683594   439.7708740234375
   964  1029  540.4827880859375   510.1626281738281
   910  1021  464.0958251953125   440.06744384765625
   911  1021  448.5710754394531   428.8074035644531
   910  1023  299.81524658203125  397.5320739746094
   914  1022  464.0958251953125   411.15728759765625
   916  1022  336.6560363769531   397.5320739746094
   917  1022  276.85809326171875  397.5320739746094
   918  1023  246.73709106445312  397.5320739746094
   920  1023  203.22421264648438  397.5320739746094
   921  1023  177.7449188232422   397.5320739746094
   921  1024  196.10841369628906  397.5320739746094
   923  1023  192.3916778564453   397.5320739746094
   925  1023  184.123779296875    397.5320739746094
   924  1024  194.60906982421875  397.5320739746094
   922  1024  196.02000427246094  397.5320739746094
   909  1024  177.7449188232422   397.5320739746094
   911  1024  169.34124755859375  367.8582458496094
   913  1024  367.3069763183594   387.4258117675781
   914  1024  393.9084777832031   395.8943786621094
   915  1024  362.3264465332031   395.8943786621094
   916  1024  281.9190979003906   397.5320739746094
   917  1024  280.7266540527344   397.5320739746094
   918  1024  246.73709106445312  397.5320739746094
   919  1024  233.6862335205078   397.5320739746094
   910  1024  177.7449188232422   397.5320739746094
   912  1024  275.8528747558594   387.4258117675781
   909  1022  464.0958251953125   460.82415771484375
   910  1022  464.0958251953125   440.06744384765625
   911  1022  464.0958251953125   428.8074035644531
   912  1022  397.5320739746094   410.8448181152344
   919  1022  237.0294189453125   397.5320739746094
   920  1021  240.96621704101562  397.5320739746094
   921  1021  209.524658203125    397.5320739746094
   922  1021  224.53778076171875  397.5320739746094
   926  1021  177.7449188232422   397.5320739746094
   910  1019  11.805749893188477  397.5320739746094
   909  1020  260.3827819824219   397.5320739746094
   908  1018  67.39286041259766   397.5320739746094
   913  1019  11.805749893188477  397.5320739746094
   910  1020  223.56072998046875  397.5320739746094
   910  1018  11.805749893188477  397.5320739746094
   911  1018  11.805749893188477  397.5320739746094
   913  1018  11.805749893188477  397.5320739746094
   917  1018  32.3863639831543    397.5320739746094
   918  1018  72.88524627685547   397.5320739746094
   920  1019  272.79412841796875  397.5320739746094
   921  1018  141.8778076171875   397.5320739746094
   923  1019  269.96429443359375  397.5320739746094
   924  1019  198.61196899414062  397.5320739746094
   925  1019  227.08609008789062  397.5320739746094
   927  1019  289.8253173828125   397.5320739746094
   928  1019  286.95001220703125  397.5320739746094
   929  1019  275.2699890136719   397.5320739746094
   931  1019  242.5096435546875   397.5320739746094
   931  1020  166.58935546875     397.5320739746094
   929  1021  170.4593963623047   397.5320739746094
   929  1022  177.7449188232422   397.5320739746094
   923  1024  192.0849609375      397.5320739746094
   925  1024  196.25869750976562  397.5320739746094
   927  1024  197.3560791015625   397.5320739746094
   928  1024  186.0233612060547   397.5320739746094
   930  1024  168.96829223632812  397.5320739746094
   931  1024  162.80166625976562  397.5320739746094
   932  1025  209.63919067382812  389.51611328125
   933  1025  204.12551879882812  389.4517822265625
   934  1025  202.1451873779297   391.54559326171875
   936  1025  229.5325164794922   397.5320739746094
   929  1024  175.62156677246094  397.5320739746094
   932  1024  155.83213806152344  397.5320739746094
   934  1024  149.5708465576172   397.5320739746094
   936  1024  174.9714813232422   397.5320739746094
   938  1025  259.9079895019531   397.5320739746094
   940  1026  321.3516845703125   367.8582458496094
   940  1025  289.8253173828125   397.5320739746094
   941  1024  100.97624206542969  397.5320739746094
   941  1025  243.28265380859375  397.5320739746094
   936  1020  106.69143676757812  397.5320739746094
   922  1019  289.8253173828125   397.5320739746094
   930  1019  261.034423828125    397.5320739746094
   932  1019  201.78390502929688  395.97222900390625
   934  1020  146.72421264648438  397.5320739746094
   937  1020  102.81893157958984  397.5320739746094
   938  1020  100.97142791748047  397.5320739746094
   939  1020  101.4692611694336   385.1650695800781
   941  1020  112.9800033569336   367.8582458496094
   943  1027  289.8253173828125   351.3264465332031
   943  1025  136.2420196533203   397.5320739746094
   943  1024  11.805749893188477  397.5320739746094
   943  1023  11.805749893188477  397.5320739746094
   944  1021  11.805749893188477  397.5320739746094
   943  1022  11.805749893188477  397.5320739746094
   942  1022  16.09166717529297   397.5320739746094
   942  1023  11.805749893188477  397.5320739746094
   946  1021  11.805749893188477  397.5320739746094
   949  1021  11.805749893188477  397.5320739746094
   947  1022  11.805749893188477  397.5320739746094
   948  1023  11.805749893188477  397.5320739746094
   949  1023  11.805749893188477  397.5320739746094
   950  1023  11.805749893188477  397.5320739746094
   951  1023  11.805749893188477  397.5320739746094
   951  1022  11.805749893188477  397.5320739746094
   951  1021  11.805749893188477  397.5320739746094
   945  1021  11.805749893188477  397.5320739746094
   946  1022  11.805749893188477  397.5320739746094
   943  1026  285.0482482910156   383.3873596191406
   944  1026  289.8253173828125   396.18768310546875
   935  1020  126.22360229492188  397.5320739746094
   940  1020  112.91056823730469  367.8582458496094
   947  1025  74.60333251953125   397.5320739746094
   948  1025  85.58293914794922   397.5320739746094
   949  1025  80.5999984741211    397.5320739746094
   951  1026  199.01478576660156  397.5320739746094
   952  1025  69.68487548828125   397.5320739746094
   953  1025  38.42267990112305   397.5320739746094
   947  1026  198.61618041992188  397.5320739746094
   953  1023  11.805749893188477  397.5320739746094
   955  1026  177.7449188232422   397.5320739746094
   948  1027  335.07720947265625  367.8582458496094
   949  1027  339.7750244140625   367.8582458496094
   950  1027  339.7750244140625   367.8582458496094
   951  1027  299.81524658203125  389.3009033203125
   952  1027  289.8253173828125   389.3009033203125
   953  1027  289.8253173828125   397.5320739746094
   955  1027  339.7750244140625   397.5320739746094
   954  1027  339.7750244140625   397.5320739746094
   918  1022  261.1753845214844   397.5320739746094
   923  1021  234.75054931640625  397.5320739746094
   925  1022  193.6069793701172   397.5320739746094
   927  1021  207.211669921875    397.5320739746094
   930  1022  168.64830017089844  397.5320739746094
   932  1022  133.8385772705078   397.5320739746094
   933  1024  142.14700317382812  397.5320739746094
   935  1024  167.78118896484375  397.5320739746094
   936  1021  92.86747741699219   397.5320739746094
   937  1022  106.69143676757812  397.5320739746094
   940  1022  53.59748458862305   397.5320739746094
   940  1024  209.63919067382812  397.5320739746094
   942  1024  39.64102554321289   397.5320739746094
   938  1024  240.90524291992188  397.5320739746094
   943  1021  11.805749893188477  397.5320739746094
   945  1022  11.805749893188477  397.5320739746094
   947  1023  11.805749893188477  397.5320739746094
   945  1024  11.805749893188477  397.5320739746094
   946  1025  93.80707550048828   397.5320739746094
   950  1026  209.63919067382812  397.5320739746094
   948  1021  11.805749893188477  397.5320739746094
   950  1021  11.805749893188477  397.5320739746094
   954  1024  11.805749893188477  397.5320739746094
   954  1025  11.805749893188477  397.5320739746094
   956  1024  11.805749893188477  397.5320739746094
   911  1020  167.7342071533203   397.5320739746094
   913  1020  200.03582763671875  397.5320739746094
   915  1019  133.9084014892578   397.5320739746094
   913  1017  11.805749893188477  397.5320739746094
   915  1017  11.805749893188477  397.5320739746094
   916  1018  16.09166717529297   397.5320739746094
   920  1018  101.24590301513672  397.5320739746094
   914  1017  11.805749893188477  397.5320739746094
   912  1018  11.805749893188477  397.5320739746094
   909  1018  11.805749893188477  397.5320739746094
   907  1017  29.37755012512207   397.5320739746094
   906  1017  89.37897491455078   324.3871765136719
   905  1017  120.14427947998047  334.48162841796875
   903  1017  202.0449981689453   339.7750244140625
   902  1017  241.738037109375    339.7750244140625
   901  1017  269.8841247558594   367.8582458496094
   900  1018  479.37322998046875  482.2884216308594
   903  1018  339.7750244140625   397.5320739746094
   904  1018  263.987548828125    397.5320739746094
   905  1018  221.9509735107422   397.5320739746094
   906  1018  163.89926147460938  397.5320739746094
   907  1018  67.47058868408203   397.5320739746094
   908  1019  202.12652587890625  397.5320739746094
   907  1019  246.63746643066406  397.5320739746094
   904  1017  159.75682067871094  334.48162841796875
   903  1024  61.0                40.46738815307617
   905  1024  55.64285659790039   397.5320739746094
   906  1024  150.35394287109375  308.09173583984375
   907  1024  209.63919067382812  397.5320739746094
   908  1024  207.34449768066406  397.5320739746094
   904  1024  61.20454406738281   397.5320739746094
   923  1018  177.7449188232422   289.8253173828125
   924  1018  86.3202896118164    223.08717346191406
   925  1018  82.62100219726562   223.08717346191406
   926  1019  289.8253173828125   397.5320739746094
   933  1019  190.7906951904297   299.8152770996094
   934  1019  198.6265869140625   299.8152770996094
   935  1019  184.123779296875    284.1197814941406
   928  1025  209.63919067382812  280.3766174316406
   929  1025  177.7449188232422   289.8253173828125
   930  1025  177.7449188232422   289.8253173828125
   951  1025  71.10828399658203   397.5320739746094
   954  1026  159.90557861328125  397.5320739746094
   938  1022  106.69143676757812  397.5320739746094
   959  1027  339.7750244140625   397.5320739746094
   953  1022  11.805749893188477  397.5320739746094
   954  1022  11.805749893188477  397.5320739746094
   955  1022  11.805749893188477  397.5320739746094
   956  1022  11.805749893188477  397.5320739746094
   957  1022  11.805749893188477  397.5320739746094
   957  1023  11.805749893188477  397.5320739746094
   958  1024  11.805749893188477  397.5320739746094
   958  1023  11.805749893188477  397.5320739746094
   959  1023  11.805749893188477  397.5320739746094
   960  1023  11.805749893188477  397.5320739746094
   961  1023  11.805749893188477  397.5320739746094
   962  1023  11.805749893188477  397.5320739746094
   961  1024  74.13533782958984   397.5320739746094
   962  1024  177.7449188232422   397.5320739746094
   963  1024  162.24569702148438  397.5320739746094
   960  1025  11.805749893188477  397.5320739746094
   958  1026  191.93971252441406  397.5320739746094
   955  1025  11.805749893188477  397.5320739746094
   950  1025  70.19512176513672   397.5320739746094
   952  1022  11.805749893188477  397.5320739746094
   965  1026  397.5320739746094   397.5320739746094
   965  1025  137.49404907226562  397.5320739746094
   965  1024  11.805749893188477  397.5320739746094
   966  1024  11.805749893188477  397.5320739746094
   967  1024  11.805749893188477  397.5320739746094
   967  1025  11.805749893188477  397.5320739746094
   968  1025  11.805749893188477  397.5320739746094
   968  1026  22.285715103149414  397.5320739746094
   969  1026  11.805749893188477  397.5320739746094
   970  1026  11.805749893188477  397.5320739746094
   970  1027  11.805749893188477  397.5320739746094
   971  1026  11.805749893188477  397.5320739746094
   972  1026  11.805749893188477  397.5320739746094
   972  1028  220.4311981201172   397.5320739746094
   966  1027  390.8993225097656   397.5320739746094
   964  1027  397.5320739746094   485.22454833984375
   959  1026  209.63919067382812  397.5320739746094
   944  1020  11.805749893188477  150.35394287109375
   943  1020  77.5649642944336    187.44479370117188
   942  1020  93.35411834716797   187.44479370117188
   922  1018  177.7449188232422   289.8253173828125
   967  1027  269.73638916015625  397.5320739746094
   972  1027  11.805749893188477  397.5320739746094
   975  1028  190.5785675048828   397.5320739746094
   973  1031  11.805749893188477  397.5320739746094
   974  1031  41.740665435791016  397.5320739746094
   975  1031  35.363426208496094  397.5320739746094
   961  1029  110.7229995727539   337.2290344238281
   962  1029  266.76763916015625  337.2290344238281
   962  1028  460.6499938964844   429.0445251464844
   914  1021  417.0255126953125   397.5320739746094
   913  1022  417.30841064453125  411.15728759765625
   915  1022  416.6077880859375   397.5320739746094
   917  1021  333.6956481933594   397.5320739746094
   908  1017  11.805749893188477  397.5320739746094
   909  1017  11.805749893188477  397.5320739746094
   910  1017  11.805749893188477  397.5320739746094
   911  1017  11.805749893188477  397.5320739746094
   904  1019  464.0958251953125   503.0520935058594
   905  1019  375.0691223144531   428.8074035644531
   906  1019  319.0171203613281   397.5320739746094
   939  1026  289.8253173828125   351.3264465332031
   962  1026  538.1393432617188   429.0445251464844
   963  1027  484.806884765625    485.22454833984375
   965  1029  540.4827880859375   510.1626281738281
   965  1028  495.46868896484375  510.1626281738281
   967  1029  464.0958251953125   503.0520935058594
   970  1025  11.805749893188477  397.5320739746094
   971  1025  11.805749893188477  397.5320739746094
   976  1026  11.805749893188477  397.5320739746094
   977  1025  11.805749893188477  397.5320739746094
   979  1025  11.805749893188477  397.5320739746094
   979  1026  11.805749893188477  397.5320739746094
   980  1026  11.805749893188477  397.5320739746094
   981  1027  126.84925842285156  397.5320739746094
   978  1028  324.0481872558594   397.5320739746094
   978  1027  11.805749893188477  397.5320739746094
   977  1027  11.805749893188477  397.5320739746094
   976  1028  115.6303482055664   397.5320739746094
   980  1028  352.3912353515625   397.5320739746094
   976  1031  171.977783203125    397.5320739746094
   977  1031  255.354736328125    397.5320739746094
   978  1031  279.58306884765625  397.5320739746094
   979  1031  289.8253173828125   397.5320739746094
   980  1031  287.49847412109375  397.5320739746094
   980  1032  192.990966796875    318.8463439941406
   981  1032  202.32484436035156  397.5320739746094
   978  1032  65.7874984741211    150.35394287109375
   978  1033  44.60544204711914   126.84925842285156
   979  1032  118.37138366699219  150.35394287109375
   976  1029  368.2626647949219   397.5320739746094
   978  1025  11.805749893188477  397.5320739746094
   978  1026  11.805749893188477  397.5320739746094
   982  1025  11.805749893188477  397.5320739746094
   983  1025  11.805749893188477  397.5320739746094
   984  1025  11.805749893188477  397.5320739746094
   985  1025  11.805749893188477  397.5320739746094
   985  1026  96.88235473632812   397.5320739746094
   984  1024  11.805749893188477  397.5320739746094
   985  1023  11.805749893188477  397.5320739746094
   986  1024  11.805749893188477  397.5320739746094
   987  1025  78.6307373046875    397.5320739746094
   988  1024  60.625              397.5320739746094
   989  1024  57.03845977783203   397.5320739746094
   989  1023  14.85049819946289   397.5320739746094
   990  1022  60.545310974121094  378.8698425292969
   991  1022  61.91640090942383   397.5320739746094
   992  1022  61.91640090942383   397.5320739746094
   990  1025  246.73709106445312  397.5320739746094
   982  1027  203.5818634033203   397.5320739746094
   994  1023  11.805749893188477  397.5320739746094
   994  1024  255.354736328125    397.5320739746094
   993  1024  289.8253173828125   397.5320739746094
   995  1024  300.2616271972656   451.08343505859375
   971  1030  497.0021057128906   443.608642578125
   972  1030  530.0044555664062   443.608642578125
   973  1030  511.7151184082031   444.9739685058594
   971  1029  540.4827880859375   443.608642578125
   973  1029  540.4827880859375   444.9739685058594
   974  1029  464.0958251953125   444.9739685058594
   975  1029  436.23455810546875  428.8074035644531
   968  1029  464.0958251953125   464.0958251953125
   968  1028  464.0958251953125   464.0958251953125
   969  1029  464.0958251953125   397.5320739746094
   970  1029  540.4827880859375   397.5320739746094
   978  1029  440.24920654296875  397.5320739746094
   979  1029  434.7453308105469   397.5320739746094
   980  1029  397.5320739746094   397.5320739746094
   981  1029  410.8448181152344   397.5320739746094
   982  1029  439.3654479980469   397.5320739746094
   983  1029  452.2986145019531   397.5320739746094
   984  1029  464.0958251953125   410.8448181152344
   985  1029  464.0958251953125   428.8074035644531
   981  1030  383.11737060546875  397.5320739746094
   982  1031  228.96084594726562  397.5320739746094
   983  1031  194.55970764160156  397.5320739746094
   983  1030  336.8776550292969   397.5320739746094
   983  1027  351.3264465332031   397.5320739746094
   984  1027  411.52801513671875  397.5320739746094
   985  1027  460.909912109375    410.8448181152344
   986  1027  479.37322998046875  410.8448181152344
   987  1027  482.97265625        410.8448181152344
   988  1027  479.37322998046875  397.5320739746094
   988  1026  351.3264465332031   397.5320739746094
   989  1026  380.213623046875    397.5320739746094
   990  1026  387.08221435546875  397.5320739746094
   986  1031  159.09677124023438  397.5320739746094
   986  1030  265.6795349121094   397.5320739746094
   986  1029  494.54791259765625  431.2983093261719
   986  1028  479.4653625488281   431.2983093261719
   984  1031  143.2328338623047   397.5320739746094
   985  1031  143.0487518310547   397.5320739746094
   983  1033  126.84925842285156  397.5320739746094
   984  1033  100.51744079589844  397.5320739746094
   987  1031  176.4043731689453   397.5320739746094
   988  1031  170.4724578857422   397.5320739746094
   989  1031  167.6999969482422   397.5320739746094
   989  1030  289.8253173828125   397.5320739746094
   987  1029  489.79791259765625  450.471923828125
   988  1029  509.0384521484375   450.471923828125
   989  1029  516.3475952148438   458.22613525390625
   989  1028  494.3150939941406   458.22613525390625
   989  1027  511.35821533203125  432.76263427734375
   991  1026  564.4227905273438   464.0958251953125
   991  1025  442.4738464355469   464.0958251953125
   991  1024  464.0958251953125   397.5320739746094
   992  1024  416.94268798828125  397.5320739746094
   991  1031  184.15220642089844  351.3264465332031
   985  1032  101.33187103271484  397.5320739746094
   983  1024  11.805749893188477  397.5320739746094
   973  1025  11.805749893188477  60.7818489074707
   986  1023  11.805749893188477  81.59939575195312
   987  1022  11.805749893188477  81.80000305175781
   993  1022  11.805749893188477  103.4000015258789
   945  1027  339.7750244140625   321.39630126953125
   946  1027  324.743408203125    321.39630126953125
   947  1027  339.7750244140625   318.8463439941406
   986  1033  98.3945083618164    327.4026184082031
   987  1033  115.15229797363281  299.8152770996094
   987  1032  110.7229995727539   299.8152770996094
   988  1032  122.9422836303711   299.8152770996094
   989  1032  131.55020141601562  299.8152770996094
   990  1032  139.7948760986328   246.73709106445312
   992  1031  217.60906982421875  267.81134033203125
   990  1031  169.04454040527344  397.5320739746094
   991  1030  335.7262268066406   397.5320739746094
#
# created: Mon Nov  2 14:58:18 2020
# by: aek156
# via: /g/data/ik11/inputs/access-om2/bin/editTopo.py --ref /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc edit_edit_edit_topog.nc
#
# These edits deepen several Caribbean straits and passages, including the Florida Strait, by copying data from previous topography
# /g/data/ik11/inputs/access-om2/input_20200530/mom_025deg/topog.nc
# see https://github.com/COSIMA/access-om2/issues/158#issuecomment-719225807
#
#    i     j  old                 new
   820   575  2067.27490234375    2650.0
   821   575  2055.19384765625    2650.0
   821   576  2427.3759765625     2652.6689453125
   822   576  1899.1749267578125  2650.0
   822   577  2622.196533203125   3155.186279296875
   823   577  1810.3126220703125  2650.0
   824   577  1361.472412109375   1683.0
   825   577  1407.994384765625   1683.0
   822   578  2758.052734375      3155.186279296875
   823   578  1948.4039306640625  2650.0
   824   578  1948.4039306640625  2650.0
   822   579  1052.94873046875    1492.0
   823   579  1797.5401611328125  2650.0
   824   579  1948.4039306640625  2650.0
   825   579  1948.4039306640625  2650.0
   823   580  671.3826293945312   1189.0
   824   580  1407.824951171875   2650.0
   825   580  1579.2425537109375  2650.0
   826   580  1467.8154296875     2650.0
   825   581  1948.4039306640625  2650.0
   826   581  2143.664794921875   2650.0
   786   599  93.7880859375       190.0
   787   599  46.05595016479492   155.83213806152344
   788   599  20.394046783447266  139.0
   789   599  20.77618980407715   171.0
   790   599  11.805749893188477  190.0
   791   599  11.805749893188477  190.0
   792   599  11.805749893188477  190.0
   793   599  11.805749893188477  190.0
   794   599  44.35828399658203   268.0
   795   599  92.86747741699219   557.9204711914062
   796   599  157.3797607421875   721.0
   797   599  225.25              988.9707641601562
   798   599  480.9333190917969   988.9707641601562
   799   599  726.529052734375    818.6450805664062
   795   600  11.805749893188477  169.0
   796   600  11.805749893188477  479.3731994628906
   797   600  70.12242126464844   721.0
   798   600  191.53826904296875  818.6450805664062
   796   601  11.805749893188477  169.0
   797   601  11.805749893188477  190.0
   798   601  40.20054244995117   647.4429931640625
   799   601  269.70123291015625  790.0
   799   600  510.3456726074219   818.6450805664062
   788   598  209.63919067382812  540.4827880859375
   789   598  150.35394287109375  540.4827880859375
   790   598  177.7449188232422   540.4827880859375
   791   598  198.67776489257812  540.4827880859375
   792   598  184.123779296875    540.4827880859375
   793   598  196.804931640625    540.4827880859375
   794   598  217.6604766845703   670.0
   795   598  258.8592529296875   721.0
   796   598  351.3264465332031   988.9707641601562
   797   598  540.4827880859375   1098.2969970703125
   798   598  540.4827880859375   1098.2969970703125
   786   598  532.6172485351562   618.0
   786   597  882.6444091796875   1098.2969970703125
   787   597  892.178955078125    1098.2969970703125
   788   597  765.4653930664062   1098.2969970703125
   789   597  691.0518188476562   1098.2969970703125
   790   597  695.1148071289062   1098.2969970703125
   791   597  726.529052734375    1098.2969970703125
   792   597  726.529052734375    1098.2969970703125
   793   597  707.0789794921875   1098.2969970703125
   794   597  772.087646484375    1098.2969970703125
   787   598  329.76171875        540.4827880859375
   795   597  889.0764770507812   1098.2969970703125
   796   597  888.325927734375    1098.2969970703125
   797   597  961.63916015625     1098.2969970703125
   798   597  540.4827880859375   1098.2969970703125
   799   597  312.13580322265625  826.0
   800   597  284.78887939453125  826.0
   798   596  58.011070251464844  1025.0
   798   595  193.3804168701172   777.0
   786   596  1076.7047119140625  1339.0
   787   596  1098.2969970703125  1339.0
   788   596  1061.4154052734375  1279.462646484375
   789   596  1049.7332763671875  1279.462646484375
   790   596  1128.103515625      1279.462646484375
   786   595  1577.5048828125     1948.4039306640625
   787   595  1579.2425537109375  1865.0
   788   595  1575.655517578125   1759.82421875
   789   595  1555.5850830078125  1759.82421875
   790   595  1629.267822265625   1759.82421875
